organism_name,assembly_id,genome_ftp_path,checksums_ftp_path
Tisbe holothuriae,GCA_900659605.1_ASM90065960v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/659/605/GCA_900659605.1_ASM90065960v1/GCA_900659605.1_ASM90065960v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/659/605/GCA_900659605.1_ASM90065960v1/md5checksums.txt
Tonicella lineata,GCA_034781015.1_ASM3478101v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/781/015/GCA_034781015.1_ASM3478101v1/GCA_034781015.1_ASM3478101v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/781/015/GCA_034781015.1_ASM3478101v1/md5checksums.txt
Toxascaris leonina,GCA_022844705.1_ASM2284470v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/844/705/GCA_022844705.1_ASM2284470v1/GCA_022844705.1_ASM2284470v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/844/705/GCA_022844705.1_ASM2284470v1/md5checksums.txt
Toxocara canis,GCA_000803305.1_Toxocara_canis_adult_r1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/803/305/GCA_000803305.1_Toxocara_canis_adult_r1.0/GCA_000803305.1_Toxocara_canis_adult_r1.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/803/305/GCA_000803305.1_Toxocara_canis_adult_r1.0/md5checksums.txt
Trachymyrmex septentrionalis,GCA_001594115.1_Tsep1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/594/115/GCA_001594115.1_Tsep1.0/GCA_001594115.1_Tsep1.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/594/115/GCA_001594115.1_Tsep1.0/md5checksums.txt
Trachymyrmex zeteki,GCA_001594055.1_Tzet1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/594/055/GCA_001594055.1_Tzet1.0/GCA_001594055.1_Tzet1.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/594/055/GCA_001594055.1_Tzet1.0/md5checksums.txt
Trichinella britovi,GCA_001447585.1_T3_ISS120_r1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/447/585/GCA_001447585.1_T3_ISS120_r1.0/GCA_001447585.1_T3_ISS120_r1.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/447/585/GCA_001447585.1_T3_ISS120_r1.0/md5checksums.txt
Trichinella nativa,GCA_001447565.2_T2_ISS10_r1.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/447/565/GCA_001447565.2_T2_ISS10_r1.1/GCA_001447565.2_T2_ISS10_r1.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/447/565/GCA_001447565.2_T2_ISS10_r1.1/md5checksums.txt
Trichinella sp. T6,GCA_001447435.1_T6_ISS34_r1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/447/435/GCA_001447435.1_T6_ISS34_r1.0/GCA_001447435.1_T6_ISS34_r1.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/447/435/GCA_001447435.1_T6_ISS34_r1.0/md5checksums.txt
Trichinella spiralis,GCA_000181795.3_ASM18179v3,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/181/795/GCA_000181795.3_ASM18179v3/GCA_000181795.3_ASM18179v3_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/181/795/GCA_000181795.3_ASM18179v3/md5checksums.txt
Trichinella zimbabwensis,GCA_001447665.1_T11_ISS1029_r1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/447/665/GCA_001447665.1_T11_ISS1029_r1.0/GCA_001447665.1_T11_ISS1029_r1.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/447/665/GCA_001447665.1_T11_ISS1029_r1.0/md5checksums.txt
Trichobilharzia regenti,GCA_944472135.2_tdTriRege1.2,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/944/472/135/GCA_944472135.2_tdTriRege1.2/GCA_944472135.2_tdTriRege1.2_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/944/472/135/GCA_944472135.2_tdTriRege1.2/md5checksums.txt
Trichobilharzia szidati,GCA_944472155.2_tdTriSzid1.2,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/944/472/155/GCA_944472155.2_tdTriSzid1.2/GCA_944472155.2_tdTriSzid1.2_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/944/472/155/GCA_944472155.2_tdTriSzid1.2/md5checksums.txt
Trichonephila clavipes,GCA_019973935.1_Tncv_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/973/935/GCA_019973935.1_Tncv_1.0/GCA_019973935.1_Tncv_1.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/973/935/GCA_019973935.1_Tncv_1.0/md5checksums.txt
Trichoniscus pusillus,GCA_034700725.1_ASM3470072v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/700/725/GCA_034700725.1_ASM3470072v1/GCA_034700725.1_ASM3470072v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/700/725/GCA_034700725.1_ASM3470072v1/md5checksums.txt
Trichoplusia ni,GCA_003590095.1_tn1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/590/095/GCA_003590095.1_tn1/GCA_003590095.1_tn1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/590/095/GCA_003590095.1_tn1/md5checksums.txt
Trichostrongylus colubriformis,GCA_963978905.1_nxTriColu2.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/963/978/905/GCA_963978905.1_nxTriColu2.1/GCA_963978905.1_nxTriColu2.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/963/978/905/GCA_963978905.1_nxTriColu2.1/md5checksums.txt
Trichuris muris,GCA_000612645.2_T_muris_v2,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/612/645/GCA_000612645.2_T_muris_v2/GCA_000612645.2_T_muris_v2_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/612/645/GCA_000612645.2_T_muris_v2/md5checksums.txt
Trichuris suis,GCA_000797535.1_T_suis_1.0.allpaths,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/797/535/GCA_000797535.1_T_suis_1.0.allpaths/GCA_000797535.1_T_suis_1.0.allpaths_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/797/535/GCA_000797535.1_T_suis_1.0.allpaths/md5checksums.txt
Trichuris trichiura,GCA_037903355.1_UNMC_Ttri_hybrid,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/903/355/GCA_037903355.1_UNMC_Ttri_hybrid/GCA_037903355.1_UNMC_Ttri_hybrid_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/903/355/GCA_037903355.1_UNMC_Ttri_hybrid/md5checksums.txt
Tridacna crocea,GCA_943736015.1_xbTriCroc3.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/943/736/015/GCA_943736015.1_xbTriCroc3.1/GCA_943736015.1_xbTriCroc3.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/943/736/015/GCA_943736015.1_xbTriCroc3.1/md5checksums.txt
Tridacna derasa,GCA_963210305.1_xbTriDera4.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/963/210/305/GCA_963210305.1_xbTriDera4.1/GCA_963210305.1_xbTriDera4.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/963/210/305/GCA_963210305.1_xbTriDera4.1/md5checksums.txt
Tridacna gigas,GCA_945859785.2_xbTriGiga4.2,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/945/859/785/GCA_945859785.2_xbTriGiga4.2/GCA_945859785.2_xbTriGiga4.2_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/945/859/785/GCA_945859785.2_xbTriGiga4.2/md5checksums.txt
Triops cancriformis,GCA_020615345.1_EvoH_TcaCAE_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/615/345/GCA_020615345.1_EvoH_TcaCAE_1.0/GCA_020615345.1_EvoH_TcaCAE_1.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/615/345/GCA_020615345.1_EvoH_TcaCAE_1.0/md5checksums.txt
Tritonia festiva,GCA_030265255.1_ASM3026525v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/265/255/GCA_030265255.1_ASM3026525v1/GCA_030265255.1_ASM3026525v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/265/255/GCA_030265255.1_ASM3026525v1/md5checksums.txt
Tritonia tetraquetra,GCA_030265355.1_ASM3026535v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/265/355/GCA_030265355.1_ASM3026535v1/GCA_030265355.1_ASM3026535v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/265/355/GCA_030265355.1_ASM3026535v1/md5checksums.txt
Turbatrix aceti,GCA_963969345.1_nrTurAcet1.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/963/969/345/GCA_963969345.1_nrTurAcet1.1/GCA_963969345.1_nrTurAcet1.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/963/969/345/GCA_963969345.1_nrTurAcet1.1/md5checksums.txt
Tylodina fungina,GCA_031762815.1_ASM3176281v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/031/762/815/GCA_031762815.1_ASM3176281v1/GCA_031762815.1_ASM3176281v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/031/762/815/GCA_031762815.1_ASM3176281v1/md5checksums.txt
Unio delphinus,GCA_029339505.1_Ude_BIV7592_haploid,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/339/505/GCA_029339505.1_Ude_BIV7592_haploid/GCA_029339505.1_Ude_BIV7592_haploid_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/339/505/GCA_029339505.1_Ude_BIV7592_haploid/md5checksums.txt
Unio pictorum,GCA_030141615.1_Upi_BIV9798,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/141/615/GCA_030141615.1_Upi_BIV9798/GCA_030141615.1_Upi_BIV9798_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/141/615/GCA_030141615.1_Upi_BIV9798/md5checksums.txt
Urosalpinx cinerea,GCA_034780015.1_ASM3478001v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/780/015/GCA_034780015.1_ASM3478001v1/GCA_034780015.1_ASM3478001v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/780/015/GCA_034780015.1_ASM3478001v1/md5checksums.txt
Vanessa atalanta,GCA_905147765.2_ilVanAtal1.2,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/147/765/GCA_905147765.2_ilVanAtal1.2/GCA_905147765.2_ilVanAtal1.2_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/147/765/GCA_905147765.2_ilVanAtal1.2/md5checksums.txt
Venustaconcha ellipsiformis,GCA_003401595.1_ASM340159v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/401/595/GCA_003401595.1_ASM340159v1/GCA_003401595.1_ASM340159v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/401/595/GCA_003401595.1_ASM340159v1/md5checksums.txt
Wasmannia auropunctata,GCA_000956235.1_wasmannia.A_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/956/235/GCA_000956235.1_wasmannia.A_1.0/GCA_000956235.1_wasmannia.A_1.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/956/235/GCA_000956235.1_wasmannia.A_1.0/md5checksums.txt
Watasenia scintillans,GCA_015471945.1_Wsci_v1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/471/945/GCA_015471945.1_Wsci_v1.0/GCA_015471945.1_Wsci_v1.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/471/945/GCA_015471945.1_Wsci_v1.0/md5checksums.txt
Watersipora subatra,GCA_963576615.1_tzWatSuba1.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/963/576/615/GCA_963576615.1_tzWatSuba1.1/GCA_963576615.1_tzWatSuba1.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/963/576/615/GCA_963576615.1_tzWatSuba1.1/md5checksums.txt
Wuchereria bancrofti,GCA_005281725.1_ASM528172v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/281/725/GCA_005281725.1_ASM528172v1/GCA_005281725.1_ASM528172v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/281/725/GCA_005281725.1_ASM528172v1/md5checksums.txt
Xipholeptos notoides,GCA_036873565.1_ASM3687356v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/873/565/GCA_036873565.1_ASM3687356v1/GCA_036873565.1_ASM3687356v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/873/565/GCA_036873565.1_ASM3687356v1/md5checksums.txt
Ylistrum balloti,GCA_031769215.1_AGI_CSIRO_Ybal_v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/031/769/215/GCA_031769215.1_AGI_CSIRO_Ybal_v1/GCA_031769215.1_AGI_CSIRO_Ybal_v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/031/769/215/GCA_031769215.1_AGI_CSIRO_Ybal_v1/md5checksums.txt
Zootermopsis nevadensis,GCA_000696155.1_ZooNev1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/696/155/GCA_000696155.1_ZooNev1.0/GCA_000696155.1_ZooNev1.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/696/155/GCA_000696155.1_ZooNev1.0/md5checksums.txt
Lasioglossum marginatum,GCA_028455795.1_LMAR_v2.2.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/455/795/GCA_028455795.1_LMAR_v2.2.0/GCA_028455795.1_LMAR_v2.2.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/455/795/GCA_028455795.1_LMAR_v2.2.0/md5checksums.txt
Frankliniella fusca,GCA_029379305.1_ASM2937930v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/379/305/GCA_029379305.1_ASM2937930v1/GCA_029379305.1_ASM2937930v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/379/305/GCA_029379305.1_ASM2937930v1/md5checksums.txt
Steinernema hermaphroditum,GCA_030435675.2_Sherm_1.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/435/675/GCA_030435675.2_Sherm_1.1/GCA_030435675.2_Sherm_1.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/435/675/GCA_030435675.2_Sherm_1.1/md5checksums.txt
Heligmosomoides polygyrus polygyrus,GCA_947396885.1_ngHelPoly1.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/947/396/885/GCA_947396885.1_ngHelPoly1.1/GCA_947396885.1_ngHelPoly1.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/947/396/885/GCA_947396885.1_ngHelPoly1.1/md5checksums.txt
Angiostrongylus vasorum,GCA_018806985.1_UZH_Avas_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/806/985/GCA_018806985.1_UZH_Avas_1.0/GCA_018806985.1_UZH_Avas_1.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/806/985/GCA_018806985.1_UZH_Avas_1.0/md5checksums.txt
Dalotia coriaria,GCA_025399875.3_Caltech_Dcor_3.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/399/875/GCA_025399875.3_Caltech_Dcor_3.1/GCA_025399875.3_Caltech_Dcor_3.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/399/875/GCA_025399875.3_Caltech_Dcor_3.1/md5checksums.txt
Ischnura elegans,GCA_921293095.2_ioIscEleg1.2,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/921/293/095/GCA_921293095.2_ioIscEleg1.2/GCA_921293095.2_ioIscEleg1.2_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/921/293/095/GCA_921293095.2_ioIscEleg1.2/md5checksums.txt
Neoseiulus californicus,GCA_028455905.1_GZU_Ncal_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/455/905/GCA_028455905.1_GZU_Ncal_1.0/GCA_028455905.1_GZU_Ncal_1.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/455/905/GCA_028455905.1_GZU_Ncal_1.0/md5checksums.txt
Timema cristinae,GCA_039000515.1_ASM3900051v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/000/515/GCA_039000515.1_ASM3900051v1/GCA_039000515.1_ASM3900051v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/000/515/GCA_039000515.1_ASM3900051v1/md5checksums.txt
Cloeon dipterum,GCA_949628265.1_ieCloDipt1.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/949/628/265/GCA_949628265.1_ieCloDipt1.1/GCA_949628265.1_ieCloDipt1.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/949/628/265/GCA_949628265.1_ieCloDipt1.1/md5checksums.txt
Liposcelis bostrychophila,GCA_037577465.1_SWU_Lb_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/577/465/GCA_037577465.1_SWU_Lb_1.0/GCA_037577465.1_SWU_Lb_1.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/577/465/GCA_037577465.1_SWU_Lb_1.0/md5checksums.txt
Ascarosepion bandense,GCA_037127315.1_Cuttlefish_Shasta_Assembly-Phased_Primary,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/127/315/GCA_037127315.1_Cuttlefish_Shasta_Assembly-Phased_Primary/GCA_037127315.1_Cuttlefish_Shasta_Assembly-Phased_Primary_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/127/315/GCA_037127315.1_Cuttlefish_Shasta_Assembly-Phased_Primary/md5checksums.txt
Glyphotaelius pellucidus,GCA_936435175.1_iiGlyPell1.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/936/435/175/GCA_936435175.1_iiGlyPell1.1/GCA_936435175.1_iiGlyPell1.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/936/435/175/GCA_936435175.1_iiGlyPell1.1/md5checksums.txt
Acanthosepion esculentum,GCA_964036315.1_xcSepEscu2.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/036/315/GCA_964036315.1_xcSepEscu2.1/GCA_964036315.1_xcSepEscu2.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/036/315/GCA_964036315.1_xcSepEscu2.1/md5checksums.txt
Acanthosepion lycidas,GCA_963932145.1_xcSepLyci1.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/963/932/145/GCA_963932145.1_xcSepLyci1.1/GCA_963932145.1_xcSepLyci1.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/963/932/145/GCA_963932145.1_xcSepLyci1.1/md5checksums.txt
Cordylochernes scorpioides,GCA_030710605.1_ASM3071060v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/710/605/GCA_030710605.1_ASM3071060v1/GCA_030710605.1_ASM3071060v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/710/605/GCA_030710605.1_ASM3071060v1/md5checksums.txt
Calanus finmarchicus,GCA_002740975.1_10MxCF,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/740/975/GCA_002740975.1_10MxCF/GCA_002740975.1_10MxCF_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/740/975/GCA_002740975.1_10MxCF/md5checksums.txt
Arion ater rufus,GCA_032362185.1_ASM3236218v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/362/185/GCA_032362185.1_ASM3236218v1/GCA_032362185.1_ASM3236218v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/362/185/GCA_032362185.1_ASM3236218v1/md5checksums.txt
Calanus glacialis,GCA_002740985.1_10MxCG,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/740/985/GCA_002740985.1_10MxCG/GCA_002740985.1_10MxCG_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/740/985/GCA_002740985.1_10MxCG/md5checksums.txt
Leuctra nigra,GCA_934045905.1_ipLeuNigr2.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/934/045/905/GCA_934045905.1_ipLeuNigr2.1/GCA_934045905.1_ipLeuNigr2.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/934/045/905/GCA_934045905.1_ipLeuNigr2.1/md5checksums.txt
Meganyctiphanes norvegica,GCA_964058975.1_Mnor_HA_v2,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/058/975/GCA_964058975.1_Mnor_HA_v2/GCA_964058975.1_Mnor_HA_v2_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/058/975/GCA_964058975.1_Mnor_HA_v2/md5checksums.txt
Polydesmus angustus,GCA_034698085.1_ASM3469808v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/698/085/GCA_034698085.1_ASM3469808v1/GCA_034698085.1_ASM3469808v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/698/085/GCA_034698085.1_ASM3469808v1/md5checksums.txt
Polydesmus complanatus,GCA_034692225.1_ASM3469222v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/692/225/GCA_034692225.1_ASM3469222v1/GCA_034692225.1_ASM3469222v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/692/225/GCA_034692225.1_ASM3469222v1/md5checksums.txt
Acanthosepion pharaonis,GCA_903632075.3_SPHA2.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/632/075/GCA_903632075.3_SPHA2.0/GCA_903632075.3_SPHA2.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/632/075/GCA_903632075.3_SPHA2.0/md5checksums.txt
Ctenocephalides felis,GCA_003426905.1_ASM342690v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/426/905/GCA_003426905.1_ASM342690v1/GCA_003426905.1_ASM342690v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/426/905/GCA_003426905.1_ASM342690v1/md5checksums.txt
Julus scandinavius,GCA_034696685.1_ASM3469668v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/696/685/GCA_034696685.1_ASM3469668v1/GCA_034696685.1_ASM3469668v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/696/685/GCA_034696685.1_ASM3469668v1/md5checksums.txt
Nemasoma varicorne,GCA_034693985.1_ASM3469398v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/693/985/GCA_034693985.1_ASM3469398v1/GCA_034693985.1_ASM3469398v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/693/985/GCA_034693985.1_ASM3469398v1/md5checksums.txt
Ophyiulus pilosus,GCA_033995625.1_ASM3399562v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/995/625/GCA_033995625.1_ASM3399562v1/GCA_033995625.1_ASM3399562v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/995/625/GCA_033995625.1_ASM3399562v1/md5checksums.txt
Centruroides vittatus,GCA_030686945.2_ASM3068694v2,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/686/945/GCA_030686945.2_ASM3068694v2/GCA_030686945.2_ASM3068694v2_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/686/945/GCA_030686945.2_ASM3068694v2/md5checksums.txt
Cylindroiulus punctatus,GCA_034695085.1_ASM3469508v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/695/085/GCA_034695085.1_ASM3469508v1/GCA_034695085.1_ASM3469508v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/695/085/GCA_034695085.1_ASM3469508v1/md5checksums.txt
Lithobius mutabilis,GCA_034697385.1_ASM3469738v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/697/385/GCA_034697385.1_ASM3469738v1/GCA_034697385.1_ASM3469738v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/697/385/GCA_034697385.1_ASM3469738v1/md5checksums.txt
Loxosceles reclusa,GCA_001188405.1_Lrec_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/188/405/GCA_001188405.1_Lrec_1.0/GCA_001188405.1_Lrec_1.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/188/405/GCA_001188405.1_Lrec_1.0/md5checksums.txt
Lithobius forficatus,GCA_034697205.1_ASM3469720v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/697/205/GCA_034697205.1_ASM3469720v1/GCA_034697205.1_ASM3469720v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/697/205/GCA_034697205.1_ASM3469720v1/md5checksums.txt
Pollicipes pollicipes,GCA_011947565.3_Ppol_2.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/947/565/GCA_011947565.3_Ppol_2.1/GCA_011947565.3_Ppol_2.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/947/565/GCA_011947565.3_Ppol_2.1/md5checksums.txt
Strigamia maritima,GCA_000239455.1_Smar_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/239/455/GCA_000239455.1_Smar_1.0/GCA_000239455.1_Smar_1.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/239/455/GCA_000239455.1_Smar_1.0/md5checksums.txt
