Gene_Length_Including_N,Sum_of_valid_dinucleotide_counts,A_Count,T_Count,G_Count,C_Count,AA_Count,AA_OE,AA_Rate,AT_Count,AT_OE,AT_Rate,AG_Count,AG_OE,AG_Rate,AC_Count,AC_OE,AC_Rate,TA_Count,TA_OE,TA_Rate,TT_Count,TT_OE,TT_Rate,TG_Count,TG_OE,TG_Rate,TC_Count,TC_OE,TC_Rate,GA_Count,GA_OE,GA_Rate,GT_Count,GT_OE,GT_Rate,GG_Count,GG_OE,GG_Rate,GC_Count,GC_OE,GC_Rate,CA_Count,CA_OE,CA_Rate,CT_Count,CT_OE,CT_Rate,CG_Count,CG_OE,CG_Rate,CC_Count,CC_OE,CC_Rate,A_Rate,T_Rate,G_Rate,C_Rate,Region,Assembly Identifier,Phylum,Class,Order,Family,Genus,Organism Name,Average_lifespan_days,Average_lifespan_days_in_longer_life_cycle,Parthenogenesis,Fission Budding,Highly dormant eggs,Dormant state in other than egg stage,More than one type of life cycles,Eusociality,Eusociality level,Host number
,778008418,257162287,257248295,131877773,131767009,93459587,1.0996285447990142,0.1201267040789268,81297297,0.9562094426743742,0.1044941097282574,42484086,0.974729480627018,0.0546062035025435,39906354,0.9163571854923188,0.0512929591463623,72168488,0.8488374427643304,0.0927605490253191,93484827,1.0991901421966317,0.1201591458872878,48492209,1.112204287235139,0.062328643081597,43086821,0.9890584683626336,0.0553809187704701,43123558,0.9894011440455396,0.0554281380538995,39952879,0.9163485068536836,0.0513527592705301,27629277,1.236126785966748,0.0355128252609729,21164085,0.9476716979948266,0.0272028997506296,48394712,1.1112727081264138,0.0622033269568042,42498308,0.9755491457233166,0.0546244835104084,13264108,0.5939316417764701,0.0170487975362755,27601822,1.2369754523990155,0.0354775364397149,0.3305192649504052,0.3306298072125366,0.1694966439431937,0.1693542838938644,gene_associated_-2kb_+1kb,GCA_023376005.1_UCB_Dpea_1,Mollusca,Cephalopoda,Myopsida,Loliginidae,Doryteuthis,Doryteuthis pealeii,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,577721877,189021239,189369188,99651933,99714394,67475041,1.0911719531762465,0.1167950248835738,59976709,0.9681306237449204,0.1038158868268026,32200735,0.9877355854916348,0.0557374340179262,29357433,0.8999551513712708,0.0508158582334592,48233704,0.7785776631900203,0.0834894884896318,67678433,1.0904428504542103,0.1171470835611094,38634191,1.1828999865480343,0.0668733391240436,34811357,1.0651849716758532,0.0602562554507521,34730269,1.065327315820492,0.0601158972555231,29390341,0.8998721876573561,0.0508728198984232,19267230,1.121034751360639,0.0333503555379468,16258064,0.9453584182085548,0.0281416796684678,38570647,1.182387181446445,0.0667633484823009,32312291,0.9887166068710544,0.0559305303925681,9543722,0.5549392556052298,0.0165195786760901,19281710,1.120472202896346,0.0333754195013805,0.3271640490419952,0.327766290379013,0.1724807755341273,0.1725888850448644,gene_associated_-2kb_+1kb,GCA_963457665.1_xcThyRhom1.1,Mollusca,Cephalopoda,Oegopsida,Thysanoteuthidae,Thysanoteuthis,Thysanoteuthis rhombus,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,1110697812,362551845,362585246,192686236,192919300,131146970,1.1082786931872064,0.1180761937073123,112772375,0.9529134150791776,0.1015329046133026,59846050,0.9515807332857676,0.0538814872537085,58771433,0.9333648573194172,0.0529139720678589,100092951,0.8457737611960623,0.0901171767141286,131211996,1.1086239269821556,0.118134738884315,68427859,1.0879353599417363,0.0616079893745212,62837946,0.9978543088156316,0.0565751956302584,62869556,0.9996559204798082,0.0566036552163479,58663555,0.9326925722517032,0.0528168457398563,36709558,1.0982690145144818,0.0330508961153873,34436036,1.029005614717014,0.0310039649200281,68427554,1.086716299327374,0.0616077147723777,59922450,0.9515568017975832,0.053950272839828,27695162,0.827577169407573,0.0249349208225504,36866361,1.1002968723902105,0.0331920713282183,0.3264049080201547,0.3264349788927296,0.1734751429504649,0.1736849701366507,gene_associated_-2kb_+1kb,GCA_963556195.1_xcSepAtla11.1,Mollusca,Cephalopoda,Sepiida,Sepiidae,Sepiola,Sepiola atlantica,304.1666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,896631614,295837470,296223230,152209634,152400911,109064318,1.1174517155261536,0.1216378234907965,89939994,0.9203075808592056,0.1003087473112452,50773572,1.0111016857433532,0.056627015161212,46046561,0.9158174105524832,0.0513550495889608,77536817,0.7933925421519699,0.0864756671405967,109346356,1.1174253676110406,0.1219523763078021,58479630,1.1630430742208846,0.065221467865843,50847379,1.0099836269113436,0.0567093310185246,50731842,1.010270677175627,0.0565804743083707,46032245,0.9154894403074872,0.0513390831655418,29066372,1.1250167336526742,0.0324172955159709,26372394,1.0194649260404385,0.0294127416301428,58491533,1.163334744831544,0.0652347431059909,50891633,1.0108626459739651,0.0567586868512981,13883271,0.5366789167192922,0.0154838071547185,29127697,1.1245621448986935,0.0324856903829848,0.3299285793423653,0.3303587927591009,0.1697496544566899,0.1699629734418437,gene_associated_-2kb_+1kb,GCA_037127315.1_Cuttlefish_Shasta_Assembly-Phased_Primary,Mollusca,Cephalopoda,Sepiida,Sepiidae,Ascarosepion,Ascarosepion bandense,273.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,934209350,309243060,309012007,158005219,158000076,110455415,1.0791423212447229,0.1182341142271804,99410138,0.9719568772851788,0.1064109859315794,51774761,0.9900071832341976,0.0554209407131281,47585904,0.9099398885271864,0.0509370881376856,85631112,0.8372360193079845,0.0916615874161396,110310303,1.079336851129007,0.1180787828766646,60265110,1.1532163838356233,0.0645092130580795,52788659,1.0101819778506147,0.0565062413472954,52847434,1.0105182190120618,0.0565691555110211,47549232,0.909888879008121,0.0508978335530467,30328888,1.1350245627979447,0.0324647660612688,27271033,1.0206209952914855,0.0291915650383931,60292300,1.1529121888920653,0.0645383178834594,51725475,0.9898365222871548,0.0553681838016286,15627872,0.5848745911065392,0.0167284474299042,30345714,1.135728190643475,0.0324827770135248,0.3310030828429816,0.3307557716978257,0.1691233251743158,0.1691178202848768,gene_associated_-2kb_+1kb,GCA_964036315.1_xcSepEscu2.1,Mollusca,Cephalopoda,Sepiida,Sepiidae,Acanthosepion,Acanthosepion esculentum,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,1053799404,350181562,350591560,176628734,176445151,128314741,1.1027756925259775,0.1217639149471373,113034175,0.9703138282966176,0.1072634645369376,54502106,0.9286580690150246,0.0517196212041129,54314787,0.9264292568044048,0.0515418653624518,98284032,0.8436948856427472,0.0932663575505305,128577071,1.1024472001065255,0.1220128522676598,65835363,1.120452902063942,0.062474283767957,57878899,0.9860666276775948,0.0549240194863499,57868927,0.9860251272453842,0.0549145565848128,54435720,0.9264422290789248,0.0516566243949023,34336317,1.1599203872658352,0.0325833520778874,29980016,1.0138132448259989,0.0284494524158983,65697970,1.1205884231978684,0.0623439050644974,54528882,0.9289933242297768,0.051745030214498,21946934,0.7421641260138766,0.0208264816972699,34263464,1.15986914745597,0.0325142184270964,0.3322888044222533,0.3326778533043744,0.1676037724895298,0.1674295697838424,gene_associated_-2kb_+1kb,GCA_964059275.1_xcSepParv1.hap1.1,Mollusca,Cephalopoda,Sepiida,Sepiolidae,Eumandya,Eumandya parva,91.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,848340602,218298835,218185074,205929081,205978712,60778018,1.0820971882290678,0.0716434152234529,57768926,1.02905931772937,0.0680963823537471,47958583,0.9051484552349934,0.0565322264276112,51779290,0.9770232666753332,0.0610359681924077,46021246,0.8197935341539064,0.0542485481556616,60716985,1.0821381160870396,0.0715714712426318,61613911,1.163479215490338,0.0726287423409212,49819011,0.940524899265528,0.0587252465372392,49817602,0.9402347332449692,0.0587235856477372,51752472,0.977261864163203,0.0610043558895935,49890134,0.9981639456456558,0.0588090843257788,54457195,1.0892757102491026,0.0641926071575671,61667982,1.1636129661668912,0.0726924797122936,47932633,0.9049122798494842,0.0565016372987414,46455020,0.9292128414828612,0.0547598687254627,49911594,0.9981121327438408,0.0588343807691524,0.2573090171501936,0.2571749269655162,0.2427287778917951,0.242787277992495,gene_associated_-2kb_+1kb,GCA_043773995.1_qhTetRube1.0.p,Arthropoda (Mandibulata),Crustacea,Thecostraca,Tetraclitidae,Tetraclita,Tetraclita rubescens,1460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,992420549,285153187,285225409,211034941,211067097,84314582,1.029187649614847,0.0849585209465468,68119725,0.8312942547161494,0.0686399783525643,63922455,1.054312081875416,0.0644106523836196,68778967,1.1342406722078628,0.0693042552064286,56666281,0.6915229594868578,0.0570990605314441,84310370,1.0286151260273535,0.0849542767780799,82592774,1.3619081169380094,0.0832235629171761,61638234,1.0162247621466838,0.0621089860161692,61603955,1.01607164568084,0.0620744452158658,68811654,1.1346652447165635,0.0693371918480902,43899580,0.978362875987473,0.0442348559229601,36707138,0.8179447225863107,0.036987482813599,82550804,1.3613533832262927,0.0831812723781075,63966161,1.0546051132428855,0.0644546921811067,20607929,0.459206238551842,0.020765318715705,43929940,0.9787412006521554,0.0442654477925365,0.2873136031387792,0.2873863723168627,0.212633812459861,0.2126662120844969,gene_associated_-2kb_+1kb,GCA_030674155.1_MNHN-Sthae-1,Mollusca,Gastropoda,Neogastropoda,Muricidae,Stramonita,Stramonita haemastoma,2190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,683777090,223980885,223969961,118083323,118040798,83768698,1.1427538770899706,0.122508781333987,67506658,0.9209556747129638,0.0987261184781724,36863141,0.9538622589995968,0.0539110501640234,35741188,0.925164034750872,0.0522702332714891,57472426,0.7840642453996298,0.0840514062850511,83756833,1.1427034786023793,0.1224914291878366,44141225,1.1422440161133924,0.0645549926219376,38492637,0.9964341506819268,0.0562941308840868,38516758,0.9966508766906432,0.0563294070001672,35749689,0.9250959468878528,0.0522826656856842,22858721,1.121934867489888,0.0334300773370456,20913867,1.0268487753818667,0.0305857966080729,44116403,1.141957267849504,0.0645186913179556,36855179,0.9540463280054152,0.0538994060184145,14174796,0.6959675087293892,0.0207301417483876,22848871,1.122259583604439,0.0334156720576876,0.3274215485215964,0.32740557951158,0.1726175181030999,0.1725553538637235,gene_associated_-2kb_+1kb,GCA_024364805.1_ASM2436480v1,Mollusca,Cephalopoda,Sepiida,Sepiolidae,Euprymna,Euprymna scolopes,154.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,924889758,272070655,272279921,190327498,190252852,78533925,0.9813468444642448,0.0849116603581202,77275021,0.9648736470977828,0.0835505208394793,58447857,1.0440324153905371,0.0631944039756573,57801796,1.0328971669604965,0.062495876400439,63670001,0.7949982449773709,0.0688406379779588,78644128,0.9812139203288684,0.0850308129371673,72506866,1.2941678616757837,0.0783951442567493,57446681,1.0257624145547009,0.0621119225325014,57459238,1.0263730804645197,0.0621254992857213,57854960,1.032647444319797,0.0625533578457033,39536132,1.009531169339677,0.0427468589180765,35468758,0.9060285816163154,0.0383491737184963,72395309,1.2936779605832618,0.078274527719443,58493888,1.0444612420963404,0.0632441731504177,19828135,0.5064980575340929,0.0214383766589401,39527063,1.0100917538010863,0.0427370534251283,0.2941524035493219,0.2943786539579929,0.2057748234488161,0.205694119043869,gene_associated_-2kb_+1kb,GCA_963921405.1_xgCepHort1.1,Mollusca,Gastropoda,Stylommatophora,Helicidae,Cepaea,Cepaea hortensis,2920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,827675316,275054406,274880218,139026744,138762234,101449738,1.1100036124353778,0.1225719023376069,86044452,0.9420445794352296,0.1039591858506023,45710884,0.9894943915857454,0.0552280382371582,41833173,0.907280531791586,0.0505429752359559,73359540,0.803165752126144,0.0886332340494735,101342539,1.110236452063976,0.1224423841582826,53529293,1.1594722093611771,0.0646742653371578,46632861,1.0120173681834737,0.05634197383748,46755817,1.012113847885975,0.0564905296752863,41862149,0.9067558278723538,0.0505779841330921,26578240,1.1382566336325708,0.0321119157309748,23822443,1.022179898862437,0.0287823528616624,53473257,1.1597314181161478,0.0646065624602969,45615013,0.9899282269195308,0.0551122065841576,13200242,0.5663995935479705,0.0159485751777572,26465675,1.1377611059469936,0.0319759143330547,0.3323022387369352,0.3320917965076946,0.1679627639758905,0.1676432007794795,gene_associated_-2kb_+1kb,GCA_903632075.3_SPHA2.0,Mollusca,Cephalopoda,Sepiida,Sepiidae,Acanthosepion,Acanthosepion pharaonis,985.1666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,945682987,314627228,314385050,158395313,158328898,114473624,1.0937234886032434,0.1210486236652579,100225570,0.95832994802976,0.1059822069105278,51896452,0.9849036618771704,0.054877218595876,48013915,0.911602151286958,0.0507716810601775,86225496,0.8244650052927639,0.0911780133356676,114352434,1.0942494992615268,0.1209204728983878,60848561,1.155688561848354,0.0643435081697203,52940585,1.0059152130724085,0.0559813232634584,53016709,1.0061641754387436,0.0560618195830988,48001994,0.9116954369999534,0.0507590753559786,30130544,1.1358396762302874,0.031861146297644,27237163,1.027197773785249,0.0288015787260852,60893654,1.1561395480065244,0.0643911911677438,51787245,0.9840007923714484,0.0547617390942869,15510780,0.5849595527137963,0.0164016697066794,30128261,1.1367066534631003,0.0318587321694093,0.3326795906253755,0.3324235171812219,0.1674835589430239,0.1674133332503785,gene_associated_-2kb_+1kb,GCA_963932145.1_xcSepLyci1.1,Mollusca,Cephalopoda,Sepiida,Sepiidae,Acanthosepion,Acanthosepion lycidas,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,1266173923,370489872,370852720,262282258,262612482,107912187,0.9955307425205884,0.0852269858348678,94562337,0.8715197832634798,0.0746835290810202,77232218,1.0064451591264227,0.0609965318326967,90764461,1.1813021393784024,0.0716840390970522,75126380,0.6923911621914528,0.0593333811693103,108002816,0.9944180619111296,0.0852985628894522,109837991,1.4299441006449434,0.0867479490809257,77866799,1.0124471237105392,0.0614977117957909,77611300,1.0113851343555682,0.0612959235616796,90800152,1.1820968365131892,0.0717122271677048,49230048,0.906210924950852,0.038880952376082,44627697,0.8204593331285915,0.0352461033901738,109821072,1.4293244941148229,0.0867345867776176,77468743,1.007271482006355,0.0611833347637187,25969217,0.4774319065062148,0.0205099919752493,49340505,0.9059614614002302,0.0389681892066576,0.2925911775281634,0.292877733603261,0.2071351486578979,0.2073959402106776,gene_associated_-2kb_+1kb,GCA_030674185.1_MNHN-Mocor-1,Mollusca,Gastropoda,Littorinimorpha,Ranellidae,Monoplex,Monoplex corrugatus,1505.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,963498041,305387527,305828539,176152670,176190275,102337662,1.0573985221039617,0.106214706875569,94379595,0.9737659910150842,0.0979551498641812,50429619,0.9033394150293323,0.0523401365172054,58221019,1.0426831905517613,0.0604267123777161,83857055,0.8651991806669802,0.0870339652304492,102622118,1.057281789666976,0.1065099394426272,67661765,1.210268919681872,0.0702251194302116,51667773,0.923986440138742,0.0536251977703813,51598971,0.9242858701600638,0.0535537892183425,58300946,1.0428315449922294,0.060509667398483,34721763,1.0782739325655015,0.0360371910709468,31520125,0.9786391055708796,0.0327142595612189,67574311,1.2101917727138545,0.0701343522503332,50506512,0.9032193477103156,0.0524199425953996,23328479,0.7243042920321238,0.024212274449243,34770328,1.0793212287716754,0.0360875959476911,0.3169370256659869,0.3173947163678177,0.1828146153884082,0.182853642577787,gene_associated_-2kb_+1kb,GCA_037043455.1_xbCyrSili1_p1.0,Mollusca,Bivalvia,Adapedonta,Hiatellidae,Cyrtodaria,Cyrtodaria siliqua,38325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,966172716,270072893,270272162,212864007,213038703,75035835,0.9940974554279278,0.0776629620743709,70658658,0.9354171068863868,0.07313253296215,62874170,1.0568449361596248,0.0650754973296099,61483082,1.0326148328002946,0.0636357050678711,67115597,0.8885121703371814,0.069465423612728,75029887,0.9925534345640358,0.0776568058251812,71282965,1.197304025040985,0.0737786979693597,56822479,0.9536358898095204,0.058811926748716,56674640,0.9526377253595508,0.0586589116639886,61459064,1.0322969127680297,0.0636108461584833,54256349,1.1570931838963625,0.056155952348379,40457621,0.8621083166532874,0.0418741083555913,71225985,1.196247914049125,0.0737197230065436,63103186,1.059043251719547,0.0653125315536233,24434168,0.5206657960265044,0.0252896481088377,54259030,1.1552533652029642,0.0561587272145656,0.2795068747196533,0.2797131044334162,0.2202996112492948,0.2204804095976356,gene_associated_-2kb_+1kb,GCA_040958095.1_FALCON_Pclarkii_2.0,Arthropoda (Mandibulata),Crustacea,Decapoda,Cambaridae,Procambarus,Procambarus clarkii,1776.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,1107224194,332130348,332765958,220902159,221493926,96456883,0.9682893756840484,0.0871159459147439,102141167,1.0233929659564551,0.0922497607562213,67120797,1.013065784941049,0.0606207824609728,66390531,0.9993665861533964,0.0599612358181544,89063389,0.892361508135535,0.080438441900593,96742728,0.967452409989136,0.0873741095292576,76739345,1.1560278587960962,0.0693078650338813,70199980,1.0546912425155834,0.0634017757021664,69835524,1.0540396285495457,0.0630726138197085,66421830,1.0006012679964664,0.0599895038059473,50713050,1.150823903569086,0.0458019706169823,33918411,0.7676491632966347,0.0306337336049938,76753852,1.1553640841848822,0.0693209671681,67439268,1.0132140402498893,0.0609084125558766,26315894,0.5955872759046091,0.0237674484920079,50971545,1.150517475367279,0.0460354328203922,0.2999481895654063,0.3005222113912277,0.1994975859993966,0.2000320130439693,gene_associated_-2kb_+1kb,GCA_046742065.1_ASM4674206v1,Arthropoda (Mandibulata),Crustacea,Stomatopoda,Squillidae,Oratosquilla,Oratosquilla oratoria,1460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,1049831867,340810850,340598232,184356744,184138020,111625908,1.009061140534496,0.1063274144258758,111285130,1.0066086026613066,0.1060028119721765,63453031,1.0603743952121778,0.0604411363329286,54422861,0.9105499802936258,0.0518395970923599,99633254,0.9012137613312672,0.0949040099961073,111553086,1.0096622351176705,0.1062580490329124,66512463,1.1121949369076842,0.0633553477377916,62875821,1.0526333188321668,0.0598913244838661,63047975,1.0536054354909776,0.0600553069323051,54433654,0.9102178997067768,0.0518498777861922,35344390,1.091897154036095,0.033666714748334,31518378,0.9748564362864104,0.0300223102296055,66480059,1.1122792021604502,0.0633244818429578,63302954,1.0597841507453236,0.060298182966092,19034523,0.5887335718288457,0.0181310204027174,35308380,1.093377558856225,0.0336324140177771,0.3246114882790895,0.3244089764006826,0.1755939314846552,0.1753856038355725,gene_associated_-2kb_+1kb,GCA_040365845.1_IAB_Nden_1,Arthropoda (Mandibulata),Crustacea,Decapoda,Atyidae,Neocaridina,Neocaridina denticulata,511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,1504944569,435391458,435388784,316971200,317275308,129605097,1.0290351432249512,0.0861195154092084,122174866,0.9700467480313846,0.0811823030008223,94687052,1.0326634861393251,0.0629173020391822,88899956,0.9686197085109224,0.0590719138971822,116930899,0.9284105809400788,0.0776978112075568,129613332,1.0291131680247458,0.0861249873715448,100351677,1.0944489967395812,0.0666813111041566,88468904,0.9639290518703036,0.0587854900588036,88372464,0.9637961561308508,0.058721407964362,88815534,0.9686342569162064,0.0590158174789227,81007678,1.213541156594613,0.0538276822074767,58758692,0.8793949660846907,0.0390437582953927,100458907,1.0945615902854426,0.066752562897883,94760929,1.0324849559040443,0.0629663915548506,40907908,0.6122363712292243,0.0271823353780945,81130674,1.213054935693963,0.0539094101345602,0.2892915079416363,0.2892897312290296,0.210608349652257,0.210810411177077,gene_associated_-2kb_+1kb,GCA_032716605.1_ASM3271660v1,Arthropoda (Mandibulata),Crustacea,Decapoda,Lithodidae,Paralithodes,Paralithodes platypus,15330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
